소재지지번주소,위도,경도,cctvid
경기도 성남시 분당구 성남시 분당구 분당동 180-2번지,37.3655599,127.1419679,9634
경기도 김포시 마산동 692,37.635124,126.627887,4818
경기도 양평군 양동면 단석리 438-11답,37.40122155,127.7342917,21809
경기도 평택시 마산리 815-40,37.09233981,127.0982195,31690
경기도 안산시 단원구 선부동 1060-1,37.34024163,126.8081175,15751
경기도 수원시 권선구 입북동 251-16,37.29453965,126.9601388,11829
경기도 안산시 단원구 고잔동 643-17번지,37.33030409,126.8388775,15492
경기도 의정부시 의정부동 585,37.73184763,127.0451012,27971
경기도 과천시 막계동 978-14전 거북성 3R,37.43749916,127.0098876,1661
경기도 파주시 다율동 996,37.7277876,126.7156006,30154
경기도 군포시 부곡동 1113,37.32314249,126.9411305,4202
경기도 양주시 덕계동 706-11,37.815875,127.0461583,20878
경기도 양평군 강상면 세월리 산18임,37.44532898,127.4853681,21369
경기도 평택시 기산리 720-3,36.93072631,126.9288049,31341
경기도 광주시 삼동 160-12,37.41422763,127.2033727,2759
경기도 양평군 강하면 전수리 1195-26천,37.49349807,127.4170237,21463
경기도 화성시 동탄6동 금곡리 486-3,37.1730532,127.0765892,34918
경기도 화성시 봉담읍 왕림리 산 133,37.2011598,126.9344077,35969
경기도 수원시 권선구 서둔동 27-164,37.26474763,126.9903964,11498
경기도 화성시 반정동 194-2,37.22741231,127.0389169,35475
경기도 안성시 일죽면 송천리 24-2(시외버스터미널),37.09404377,127.4769356,18924
경기도 파주시 문산읍 문산리 95-9번지,37.85968712,126.7821002,30470
경기도 고양시 덕양구 토당동 388,37.62060633,126.8236542,794
경기도 김포시 사우동 836 (사우교),37.625111,126.72739,4946
경기도 군포시 산본동 106-4,37.37278273,126.9357139,4267
경기도 평택시 안정리 114-42,36.96113592,127.0420774,32418
경기도 용인시 처인구 포곡읍 둔전리 360 동양힐타운 라동 앞,37.271265,127.217552,26389
경기도 부천시 원종동 387-3,37.52034376,126.8022255,9039
경기도 안산시 단원구 고잔동 677-1,37.32478307,126.83484,15530
경기도 양평군 양평읍 양근리 146-3번지,37.4909684,127.4928335,22327
경기도 양평군 양평읍 공흥리 518-8답,37.48991687,127.500663,22129
경기도 성남시 수정구 태평1동 6151-7번지 리틀플러스어린이집 부근,37.441751,127.128921,10414
경기도 화성시 양감면 대양리 1177-3,37.09672291,126.9360348,36963
경기도 남양주시 오남읍 오남리 852-4번지,37.69296655,127.1970004,6128
경기도 수원시 장안구 정자동 76-5,37.29071172,127.001932,13421
경기도 구리시 인창동 74-2,37.61522317,127.1380378,3688
경기도 부천시 소사본동 144-19,37.47795638,126.7921355,8091
경기도 연천군 연천읍 통현리 245-8,38.07697198,127.0783874,23866
경기도 의정부시 금오동 76-5,37.75940541,127.0755897,27306
경기도 화성시 향남읍 하길리 1459-6,37.11784121,126.9151893,38707
경기도 김포시 운양동 1246-1(조류생태공원-9),37.654779,126.699352,5130
경기도 동두천시 상패동 10-37번지,37.91495025,127.0535812,7124
경기도 평택시 안정리 41-231,36.9625462,127.0454727,32448
경기도 하남시 풍산동 496,37.55628676,127.1871501,34374
경기도 평택시 현화리 828-1,36.97987576,126.918303,33269
경기도 평택시 서정동 799-1,37.06847326,127.0646171,32033
경기도 포천시 군내면 구읍리 545번지 (포천신문사 옆),37.8880794,127.2156659,33374
경기도 김포시 사우동 921-2,37.618709,126.720505,4963
경기도 양평군 양평읍 양근리 410-8번지,37.49284857,127.4881397,22438
경기도 부천시 송내동 383-7,37.48279496,126.7681905,8231
경기도 수원시 장안구 영화동 341-5,37.29064984,127.0108677,13173
경기도 연천군 전곡읍 전곡리 705,38.00736027,127.0623472,24061
경기도 이천시 마장면 오천리 56-5,37.2513972,127.356075,28534
경기도 화성시 향남읍 평리 68-6,37.13193297,126.91391,38665
경기도 수원시 영통구 매탄동 111-107,37.27170618,127.0504221,12148
경기도 광주시 탄벌동 723-9도,37.41291969,127.2428701,3048
경기도 성남시 수정구 산성동 410,37.456173,127.1534487,10222
경기도 시흥시 거모동 1349-1(3),37.3463615,126.7810838,14654
경기도 수원시 영통구 망포동 367-7,37.24291241,127.0565848,12045
경기도 평택시 독곡동 398-15,37.08549574,127.0582752,31527
경기도 이천시 호법면 매곡리 188-1번지,37.2151004,127.3941055,29799
경기도 광주시 곤지암읍 곤지암리 555-32천,37.34359133,127.3531095,2586
경기도 남양주시 진건읍 용정리 785-38,37.65689196,127.179783,6393
경기도 양평군 양서면 양수리 769-2 도,37.53676151,127.317026,22014
경기도 평택시 신장동 48-15,37.09112302,127.055454,32382
경기도 수원시 팔달구 화서동 164-23,37.27790233,126.9954514,14500
경기도 평택시 안정리 113-132,36.95943894,127.0438287,32416
경기도 양평군 강하면 왕창리 산5임,37.48302069,127.4029208,21430
경기도 안성시 미양면 고지리 452-18,36.96630643,127.2023999,18170
경기도 포천시 가산면 마산리 153-6번지 대영빌라,37.8467804,127.1891657,33330
경기도 수원시 장안구 하광교동 203-4,37.31264464,127.0213597,13749
경기도 양평군 용문면 마룡리 692-1천,37.4970376,127.6037043,22834
경기도 화성시 양감면 사창리 831,37.09309256,126.9639075,37004
경기도 시흥시 도창동  361-3,37.4088517,126.8152706,14829
경기도 연천군 연천읍 상리 150-12,38.13468454,127.0769185,23828
경기도 성남시 수정구 사송동 558-7번지 사송동어린이놀이터,37.4153253,127.1132069,10203
경기도 안산시 상록구 월피동 449-4번지,37.33221668,126.8522146,17193
경기도 남양주시 별내동 산235-4,37.6699154,127.1179274,5926
경기도 평택시 합정동 917-3,36.98868548,127.1025709,33199
경기도 화성시 우정읍 이화리 산116,37.04170407,126.7918424,37417
경기도 고양시 일산서구 탄현동 1476,37.6985122,126.7669086,1517
경기도 김포시 통진읍 옹정리 185-5,37.689429,126.572072,5524
경기도 연천군 미산면 마전리 196-1,38.02606669,126.985624,23701
경기도 의정부시 가능동 834,37.74126892,127.0387783,27196
경기도 의정부시 용현동 31-44,37.73462447,127.086928,27726
경기도 성남시 수정구 태평3동 7344번지 서초등학교 정문,37.4478039,127.1291429,10477
경기도 양평군 양서면 용담리 693,37.54354738,127.3263838,22065
경기도 파주시 금승리 594-7,37.82643083,126.735096,30013
경기도 광주시 퇴촌면 광동리 197-8도,37.47147035,127.3077188,3114
경기도 화성시 비봉면 청요리 888,37.19955739,126.8979387,36108
경기도 평택시 만호리 산 54-2,36.96279814,126.8512251,31705
경기도 화성시 우정읍 멱우리 524-3,37.09528435,126.8153042,37339
경기도 안성시 서운면 송정리 122,36.93536224,127.2320705,18465
경기도 이천시 부발읍 아미리 산 116-3,37.2563629,127.4924227,28960
경기도 수원시 장안구 이목동 44-1,37.32267137,126.9759176,13313
경기도 평택시 용이동 468-6,36.99468008,127.1392771,32616
경기도 수원시 팔달구 인계동 765-12,37.27511179,127.0201499,14314
경기도 부천시 원종동 228-4,37.52421306,126.8041813,8967
경기도 안성시 보개면 동신리 223-8,37.01133079,127.3054808,18283
경기도 부천시 중동 866,37.48642587,126.7693993,9304
경기도 남양주시 호평동 661,37.65486288,127.246559,6726
경기도 부천시 중동 851-10,37.48620996,126.7689121,9302
경기도 안성시 아양동 269-22,37.00727851,127.2631499,18612
경기도 용인시 처인구 김량장동 산33-4 용인중앙공원,37.230828,127.208591,25919
경기도 성남시 분당구 운중동 889번지 E1-2블럭 내 (어린이 공원 보행자출입구 앞),37.3921196,127.0667121,9802
경기도 가평군 가평읍 읍내리 553-5,37.83073487,127.5082461,128
경기도 안산시 상록구 본오동 714-7,37.28671455,126.8688161,16542
경기도 안산시 단원구 고잔동 539-4번지,37.31866857,126.8391036,15433
경기도 의정부시 의정부동 359-15,37.73586113,127.0528508,27869
경기도 이천시 설성면 금당리 204-9,37.1333315,127.5175495,28999
경기도 하남시 상산곡동 137-22,37.49621026,127.2326424,34124
경기도 안산시 단원구 성곡동 647-1,37.32329575,126.7662186,15915
경기도 남양주시 평내동 570-1번지,37.64394344,127.2329493,6658
경기도 의왕시 삼동 146-87,37.31601749,126.9514743,26603
경기도 부천시 작동 67-7,37.51507202,126.8054769,9104
경기도 파주시 상지석동 554-69,37.71895865,126.7733427,30630
경기도 화성시 반월동 884-1,37.23402348,127.066191,35466
경기도 양평군 서종면 도장리 324,37.60307836,127.393791,21675
경기도 안산시 상록구 본오동 796-6,37.29577477,126.8724524,16593
경기도 화성시 봉담읍 상리 686-4,37.22658624,126.9450903,35817
경기도 안성시 사곡동 100-1,37.04071507,127.2668719,18361
경기도 고양시 덕양구 원흥동 334,37.63702789,126.8687629,730
경기도 안산시 상록구 수암동 496-6,37.36141768,126.8784332,17152
경기도 수원시 영통구 매탄동 1217-6,37.26643145,127.0516411,12188
경기도 양평군 청운면 용두리 666-2도,37.55396589,127.7122073,23084
경기도 수원시 장안구 천천동 550-9,37.30305619,126.9758301,13626
경기도 용인시 처인구 이동읍 화산리 495-1 화산성민유치원,37.1434,127.213005,26333
경기도 평택시 지산동 675-19,37.07251173,127.0671027,32909
"경기도 연천군 연천읍 차탄리 135-6, 135-2",38.08785886,127.0719241,23843
경기도 양주시 삼숭동 202-37,37.795529,127.106656,21082
"경기도 용인시 수지구 신봉동 137-4 신봉 LG 2차(아) 앞?, 137-9 LG2차 APT",37.328516,127.072392,25566
경기도 광주시 노곡리 450-47,37.29510758,127.3497141,2679
경기도 수원시 권선구 권선동 1254-4,37.25317997,127.0289041,11239
경기도 김포시 양촌읍 구래리 775-11 (한전앞 도로) 강화방향,37.634694,126.627989,4978
경기도 부천시 삼정동 214-6,37.52170797,126.7728691,7822
경기도 수원시 권선구 오목천동 540-3,37.2408898,126.9663168,11792
경기도 의정부시 신곡동 568-3,37.73728035,127.0539432,27618
경기도 부천시 심곡동 165-11,37.48713349,126.7848776,8342
경기도 김포시 고촌읍 신곡리 157-1,37.604494,126.784815,4566
경기도 화성시 장안면 덕다리 11-7,37.06584251,126.8365604,37593
경기도 평택시 도곡리 1049-18,37.00036696,126.8475332,31443
경기도 여주시 대신면 보통리 109-3,37.37243251,127.5805581,23257
경기도 안양시 만안구 안양동 821-43,37.40796429,126.9118794,20544
경기도 연천군 신서면 대광리 1183-9,38.18960674,127.1085689,23774
경기도 오산시 양산동 22-9,37.197908,127.036572,24426
경기도 시흥시 능곡동 능곡동 552번지,37.3715549,126.812767,14750
경기도 안성시 원곡면 칠곡리 280-5,37.04940962,127.1539129,18832
경기도 양평군 양평읍 공흥리 150-3번지,37.49462862,127.506467,22094
경기도 평택시 궁리 78-2,37.0161537,127.0322323,31285
경기도 화성시 향남읍 상신리 640-1,37.09956368,126.9043857,38556
경기도 의정부시 녹양동 343-7,37.75686886,127.035991,27378
경기도 수원시 장안구 송죽동 459-17,37.30254794,127.0043138,13034
경기도 수원시 영통구 원천동 419-3,37.26050413,127.0655216,12605
경기도 구리시 수택동 453-22,37.59241477,127.1431289,3457
경기도 안산시 단원구 와동 799-12,37.34487004,126.8213181,16136
경기도 포천시 선단동 635,37.8554192,127.1589963,33462
경기도 평택시 안중리 산101,36.9965232,126.9377708,32503
경기도 수원시 권선구 구운동 474-4,37.28003519,126.973903,11097
경기도 의정부시 호원동 440-4,37.72368385,127.048022,28169
경기도 안산시 단원구 선부동 1051-8,37.34691464,126.8055272,15741
경기도 동두천시 상패동 72번지,37.90200541,127.0451897,7163
경기도 부천시 소사본동 223-22,37.47075704,126.7970776,8142
경기도 부천시 작동 27,37.51924466,126.8208735,9065
경기도 안성시 대덕면 내리 708-2,36.99918903,127.2239515,18026
경기도 안양시 동안구 호계동 1039-3,37.3892156,126.9512141,19750
경기도 수원시 장안구 천천동 879-4,37.29569274,126.9925796,13657
경기도 파주시 장곡리 산23,37.75930985,126.8426233,31068
경기도 파주시 금능동 442-1,37.75186839,126.7798059,29999
경기도 수원시 권선구 세류동 1156,37.24493313,127.0162827,11598
경기도 부천시 괴안동 256-10,37.47668311,126.8115664,7657
경기도 화성시 정남면 덕절리 27-12,37.1344183,127.0292618,37908
경기도 양평군 서종면 수능리 산4-1,37.5901183,127.3886148,21750
경기도 화성시 남양읍 남양리 2320-1,37.19946196,126.8261641,34622
경기도 연천군 연천읍 차탄리 290-1,38.09651667,127.075228,23847
경기도 의정부시 의정부동 217-8,37.74817577,127.0467133,27825
경기도 수원시 팔달구 매향동 121-129,37.28608101,127.0222011,14062
경기도 시흥시 대야동 280-6,37.4486039,126.7938011,14775
경기도 성남시 분당구 백현동 524번지 납골공원 주차장 입구,37.3861228,127.1041777,9470
경기도 파주시 늘노리 28-6,37.93065562,126.8606445,30136
경기도 화성시 향남읍 상신리 1252,37.10844713,126.9032716,38479
경기도 광명시 철산동 153 (철산2동현충근린공원),37.48287606,126.864783,2319
경기도 화성시 산척동 산111,37.16844652,127.1142243,36153
경기도 용인시 수지구 상현동 589 광교호수로386번길 19,37.298504,127.082406,25484
경기도 평택시 두릉리 443-3,37.05359634,127.0100433,31639
경기도 수원시 장안구 정자동 33-43,37.29585438,127.0009165,13361
경기도 김포시 양촌읍 양곡리 1520,37.653899,126.627916,5039
경기도 화성시 비봉면 남전리 658,37.23837917,126.8333534,36011
경기도 수원시 장안구 정자동 378-4,37.30234624,126.9928734,13372
경기도 수원시 영통구 영통동 983-10,37.24604076,127.0666307,12539
경기도 남양주시 평내동 647-13,37.64983163,127.2440496,6680
경기도 평택시 한산리 218,37.06602946,126.9632024,33145
경기도 부천시 심곡본동 815-5,37.47526133,126.7757735,8562
경기도 이천시 중리동 211-10번지,37.2788665,127.4446253,29598
경기도 시흥시 거모동 1856,37.3377812,126.7845282,14687
경기도 평택시 장당동 470,37.05013893,127.0550838,32783
경기도 양평군 단월면 석산리 75,37.64042076,127.6236021,21654
경기도 화성시 매송면 야목리 372-3,37.26680128,126.8770125,35144
경기도 여주시 북내면 외룡리 243,37.36518323,127.6753247,23315
"경기도 용인시 처인구 포곡읍 삼계리 556-2 포곡도서관 앞, 655도3",37.278985,127.232119,26415
경기도 성남시 수정구 수진1동 664-2번지 성체유치원 주변,37.439147,127.1374551,10264
경기도 남양주시 진건읍 용정리 813-13,37.65925055,127.1750061,6400
경기도 평택시 남산리 3-9,36.95116104,127.0797521,31348
경기도 안산시 상록구 부곡동 659-7,37.33462885,126.8631888,16811
경기도 이천시 부발읍 가산리 422-42,37.301446,127.506327,28822
경기도 부천시 송내동 704-1,37.48591966,126.7518833,8305
경기도 양평군 강상면 교평리 243-7임,37.47302308,127.4869199,21287
경기도 남양주시 수동면 외방리 산 42,37.72943356,127.3126298,6014
경기도 양평군 지평면 송현리 308-3 도,37.48642794,127.6334682,22945
경기도 파주시 금촌동 1010,37.75020021,126.776151,30019
경기도 수원시 권선구 오목천동 274-1,37.24759396,126.9678256,11758
경기도 김포시 운양동 791-4 (제촌마을회관 인근),37.659631,126.675746,5226
경기도 파주시 문발동 602-7,37.72021749,126.711295,30425
경기도 이천시 증포동 191-18,37.2924999,127.455208,29646
경기도 화성시 장안면 장안리 산209-36,37.03687156,126.8352524,37776
경기도 수원시 권선구 고색동 783-1,37.2350211,126.9845359,10982
경기도 평택시 객사리 79-5,36.96504072,127.0665099,31228
경기도 양평군 양평읍 대흥리 202,37.48364951,127.5434917,22197
경기도 양평군 청운면 가현리 513-2도,37.54219101,127.7064375,23027
경기도 화성시 청계동 539,37.1956205,127.1175905,38128
경기도 안양시 만안구 안양4동 711-396,37.39563729,126.9180991,20236
경기도 김포시 양촌읍 양곡리 1530,37.655066,126.634581,5041
경기도 하남시 신장동 573,37.54351159,127.2085047,34226
경기도 수원시 권선구 고색동 349-22,37.24604908,126.9806448,10952
경기도 양주시 백석읍 연곡리 66(연곡저수지),37.81690156,126.9585916,21026
경기도 부천시 송내동 402-9,37.48172642,126.7601591,8240
경기도 의왕시 내손동 680번지 이화다세대,37.38451547,126.9811556,26528
경기도 포천시 소흘읍 이동교리 193-1번지,37.8215079,127.1288384,33554
경기도 수원시 영통구 망포1동 417-2,37.24128038,127.0590363,12025
경기도 성남시 여수동 181 (시청 앞),37.4202477,127.1319657,10537
경기도 수원시 장안구 영화동 308-5,37.29088118,127.0123216,13170
경기도 성남시 여수동 219 (시청 출입구 앞),37.4185413,127.1255286,10540
경기도 부천시 상동 525-5,37.51004109,126.7513294,7946
경기도 성남시 분당구 삼평동 740번지 봇들교사거리 인도변(변경전 : 백현동 741-1번지),37.3980764,127.1132541,9563
경기도 시흥시 대야동 474-9,37.4457716,126.7870173,14795
경기도 부천시 중동 790-1,37.48863293,126.770656,9294
경기도 안성시 보개면 적가리 459-3,37.04715698,127.2941205,18343
경기도 안산시 단원구 선부동 1007-15,37.34055988,126.8017409,15706
경기도 화성시 향남읍 행정리 423,37.12969369,126.9143285,38780
경기도 성남시 중원구 금광1동 2347번지,37.446011,127.169301,10593
경기도 평택시 통복동 286-5,36.9936605,127.07864,33043
경기도 파주시 문산읍 내포리 329-3번지,37.8370745,126.7719663,30457
경기도 김포시 감정동 121-2 (한옥마을 옹주물도로) 인천방향,37.62946,126.684133,4462
경기도 평택시 동삭동 1184,37.01393702,127.0882785,31542
경기도 안양시 만안구 안양3동 897-24,37.40011302,126.9136243,20207
경기도 양평군 용문면 마룡리 156-3도,37.48655781,127.6081463,22824
경기도 양주시 덕정동 산3-5,37.846608,127.073702,20942
경기도 오산시 궐동 621-5번지,37.1611802,127.057167,24186
경기도 구리시 수택동 273-8,37.59283971,127.1495835,3383
경기도 광명시 광명5동 236-4,37.47503857,126.8456854,1889
경기도 수원시 팔달구 화서동 151-9,37.27807209,126.9950442,14494
경기도 하남시 춘궁동 573,37.52112755,127.1945296,34345
경기도 안산시 상록구 일동 119,37.31030658,126.8676597,17373
경기도 화성시 향남읍 송곡리 404-6,37.12613414,126.9769064,38576
경기도 평택시 서정동 875-11,37.06562284,127.0560099,32070
경기도 양평군 양서면 국수리 106,37.52003282,127.401956,21868
경기도 성남시 분당구 성남시 분당구 이매2동 119번지 구렛들어린이공원(분당25호),37.3922686,127.1250614,9662
경기도 군포시 부곡동 1226,37.34016566,126.9346146,4223
경기도 이천시 신둔면 남정리 219-6번지,37.3277768,127.4436422,29165
경기도 화성시 남양읍 원천리 75,37.23124221,126.8093336,34799
경기도 의정부시 의정부동503-1,37.73647251,127.0430527,28036
경기도 고양시 덕양구 성사동 424-8,37.65649458,126.8443404,645
경기도 파주시 덕천리 111-4,37.94023397,126.8750695,30220
경기도 과천시 주암동 691-63,37.45168744,127.0281635,1820
경기도 파주시 야당동 226-163번지,37.71477329,126.7627833,30765
경기도 안양시 동안구 귀인동 933-1,37.38650732,126.9700647,19372
경기도 수원시 권선구 곡반정동 515-8,37.24406932,127.0318022,11030
경기도 부천시 심곡본동 796-25,37.4819793,126.7881163,8553
경기도 파주시 와동동 1577,37.73623224,126.7566014,30932
경기도 안산시 상록구 부곡동 723-17,37.33556629,126.8598508,16848
경기도 평택시 금암리 446-3,37.10940471,127.0378548,31328
경기도 안양시 만안구 안양2동 821-4,37.40722452,126.9117496,20153
경기도 수원시 권선구 당수동 261-2,37.29159855,126.9401793,11439
경기도 화성시 영천동 741-2,37.20410403,127.1236217,37219
경기도 하남시 풍산동 332,37.55015311,127.1915597,34358
경기도 양평군 양동면 쌍학리 196-4답,37.41773141,127.7566627,21845
경기도 양평군 용문면 다문리 748-3철,37.48327884,127.595454,22792
경기도 김포시 장기동 1887,37.642145,126.659491,5355
경기도 광명시 철산동 62-4번지,37.48740295,126.868534,2407
경기도 평택시 비전동 209-58,36.99274697,127.1069806,31813
경기도 부천시 약대동 37-2,37.51459599,126.7667989,8587
경기도 용인시 처인구 백암면 박곡리 584-5,37.170652,127.384436,26069
경기도 안성시 대덕면 내리 405-3 (중대정문 횡단보도),37.01265756,127.2266281,18000
경기도 안성시 당왕동 543-6,37.01457695,127.2660724,17968
경기도 성남시 분당구 정자2동 116-2번지 한솔마을 503동 앞 보행자길,37.3648876,127.1168111,9929
경기도 시흥시 대야동 530,37.4435174,126.7910467,14814
경기도 군포시 금정동 850-6,37.36003813,126.9377855,3840
경기도 평택시 통복동 156-1,36.99415301,127.0829545,33027
경기도 김포시 통진읍 귀전리 612-1번지,37.711352,126.6150371,5437
경기도 연천군 연천읍 상리 107-3,38.13110778,127.0778687,23820
경기도 김포시 양촌읍 양곡리 1331번지,37.653358,126.6296424,5032
경기도 화성시 우정읍 한각리 758,37.09264845,126.7961441,37519
경기도 동두천시 송내동 664-3,37.88708209,127.0499784,7347
경기도 남양주시 조안면 조안리 산162-2,37.53742936,127.3016057,6317
경기도 용인시 기흥구 영덕동 1096 흥덕13단지 경남아너스빌 정문맞은편 도로 50m 지점,37.275572,127.08927,25192
경기도 가평군 청평면 삼회리 617-5,37.65741826,127.37832,409
경기도 고양시 일산동구 마두동 832-6GPS,37.66521293,126.7858508,1040
경기도 남양주시 화도읍 묵현리 163-28,37.6711689,127.3020163,6898
경기도 수원시 장안구 연무동 217-21,37.29629726,127.0275635,13078
경기도 평택시 근내리 산18-1,36.98016044,127.0468754,31307
"경기도 안산시 단원구 선부동 1079번지 주공13,14단지아파트",37.33218243,126.8157093,15772
경기도 성남시 수내3동 81번지 수내초등학교 주변,37.3676788,127.1244548,10128
경기도 성남시 분당구 운중동 953번지 운중공원 내,37.3903045,127.0732102,9852
경기도 양평군 양서면 국수리 105-13대,37.52245778,127.4035966,21867
경기도 김포시 통진읍 서암리 799-24번지,37.695565,126.6015579,5512
경기도 이천시 신둔면 도암리 1120,37.3029188,127.4481225,29182
경기도 안성시 미양면 진촌리 27-12,36.96916837,127.2034123,18234
경기도 이천시 설성면 금당리 125-4번지,37.1320463,127.5214499,28991
경기도 부천시 심곡동 380-19,37.48691702,126.7804004,8414
경기도 이천시 고담동 432-5번지,37.2447744,127.4559237,28232
경기도 의왕시 월암동 501,37.31380194,126.9475296,26813
경기도 용인시 처인구 원삼면 독성리 295-1 원삼초등학교,37.163038,127.314227,26233
경기도 용인시 처인구 고림동 440-10 지인어린이집,37.254786,127.226547,25835
경기도 남양주시 다산동 740,37.59720359,127.1599274,5788
경기도 파주시 광탄면 창만리 193-4번지,37.79839035,126.8738356,29975
경기도 평택시 노와리 456,36.94698703,127.0899729,31394
경기도 성남시 분당구 야탑3동 480-2번지,37.407081,127.135721,9754
경기도 성남시 분당구 판교동 595-3번지 F7-1블럭 주택지역 내 음식점(남원추어탕) 옆,37.3903808,127.0913864,10051
경기도 안양시 만안구 안양9동 991-15,37.39226447,126.9068732,20445
경기도 화성시 병점동 847-2,37.21530042,127.0449161,35623
경기도 이천시 마장면 오천리 283-2,37.2547722,127.3561583,28492
경기도 과천시 문원동 924-7번지,37.41320368,126.9942402,1713
경기도 성남시 중원구 중앙동 2911번지,37.4383476,127.1507375,10856
경기도 이천시 설성면 장능리 산 37-1,37.24383,127.53028,29083
경기도 구리시 인창동 632-3,37.60662338,127.1296015,3656
경기도 오산시 은계동 91-13번지 청운빌라,37.1591364,127.0714243,24618
경기도 안산시 상록구 팔곡일동 596,37.29911772,126.8856516,17540
경기도 안양시 만안구 안양동   1-536,37.41943658,126.9265051,20452
경기도 평택시 서정동 743,37.05937052,127.053622,32021
경기도 광명시 광명동 135-1번지,37.4807297,126.8579018,1919
경기도 오산시 수청동 582,37.171185,127.052654,24401
경기도 광명시 광명동 92-7번지,37.48298375,126.8563669,2110
경기도 안산시 단원구 선부동 1126,37.34847082,126.8111469,15826
경기도 파주시 문발동 563,37.72259255,126.7096886,30419
경기도 안산시 단원구 고잔동 530 국민은행 안산종합금융센터 부근,37.31901332,126.8330738,15419
경기도 안양시 만안구 박달1동 14-13,37.40598905,126.9080193,19803
경기도 안양시 동안구 부흥동 1102-8,37.39478238,126.9465528,19433
경기도 이천시 모가면 서경리 산 41-3,37.164451,127.4791532,28630
경기도 고양시 일산동구 백석역5번출구,37.65078302,126.7829239,1098
경기도 수원시 팔달구 매산로2가 11-1,37.26972587,127.0058825,13986
경기도 이천시 백사면 현방리 87-41,37.241583,127.494404,28812
경기도 수원시 영통구 신동 1001,37.2468833,127.0400533,12385
경기도 부천시 심곡본동 562-395,37.47862589,126.7835788,8477
경기도 용인시 처인구 삼가동 481-69,37.244768,127.166148,26107
경기도 안산시 상록구 본오동 71-9,37.29161699,126.8729873,16540
경기도 군포시 도마교동 81-2,37.31495934,126.9226489,4166
경기도 의왕시 내손동 672-9번지,37.38555772,126.9831617,26523
경기도 양평군 양서면 대심리 371-2,37.5036179,127.3948807,21888
경기도 하남시 감북동 431,37.51539586,127.146721,33865
경기도 수원시 영통구 영통동 1053-2,37.26664255,127.0830468,12457
경기도 성남시 분당구 판교동 559-7번지 E11-1블럭 내 서판교 차량 출입구 건너편 (주택지역),37.3927409,127.1003456,10032
경기도 구리시 교문동 358-11,37.59739496,127.1279502,3288
경기도 여주시 점동면 흔암리 325-2,37.24164379,127.678914,23453
경기도 용인시 처인구 모현읍 갈담리 688,37.323097,127.243306,25999
경기도 안산시 단원구 선부동 1105,37.34714287,126.8161353,15809
경기도 안산시 상록구 이동 368-4,37.31508581,126.8481625,17268
경기도 김포시 대곶면 대벽리 1350 (동신물산),37.646821,126.684065,4731
경기도 화성시 새솔동 118-6,37.27809817,126.8164639,36178
경기도 평택시 만호리 699,36.96499594,126.8577786,31703
경기도 안산시 상록구 사동 1342-2,37.29265862,126.8545057,16948
경기도 여주시 흥천면 외사리 277-2,37.34456329,127.4966356,23635
경기도 화성시 향남읍 구문천리 623-62,37.07525705,126.8886061,38337
경기도 이천시 증포동 180-3번지,37.2903982,127.4534702,29644
경기도 양평군 서종면 정배리 147-1번지,37.59919316,127.4284823,21776
경기도 여주시 상동 351-23,37.29402732,127.6401699,23373
경기도 파주시 법원리 385-6,37.8478607,126.8859131,30487
경기도 하남시 창우동 527,37.53770806,127.2241141,34268
경기도 동두천시 생연동 473-11번지,37.90688962,127.0590061,7224
경기도 파주시 봉일천리 73-78,37.73645596,126.8321447,30591
경기도 화성시 장지동 151,37.15847192,127.1042241,37784
경기도 시흥시 조남동 516-1,37.3678655,126.8611042,15335
경기도 평택시 운정리 231-1,36.97605289,126.8911764,32665
경기도 양평군 양평읍 도곡리 산86임,37.48210917,127.5245701,22235
경기도 의정부시 신곡동 768-4,37.75207116,127.0763768,27674
경기도 수원시 권선구 구운동 487,37.27982597,126.9734758,11099
경기도 파주시 장곡리 10-1,37.74640075,126.8505935,31058
경기도 용인시 기흥구 언남동 498 언남초등학교,37.289278,127.119325,25166
경기도 성남시 수정구 양지동 784번지,37.456001,127.160961,10398
경기도 이천시 창전동 50-8번지,37.2825682,127.4507777,29774
경기도 안양시 만안구 안양3동 695-134,37.40179697,126.9169442,20186
경기도 안산시 상록구 월피동 438-3,37.33026164,126.8523894,17179
경기도 양주시 고암동 579-9,37.832145,127.073764,20593
경기도 안성시 양성면 장서리 132-1,37.10014732,127.218572,18713
경기도 파주시 목동동 870,37.73167334,126.7358799,30382
경기도 시흥시 논곡동 147-5,37.3886071,126.8613248,14726
경기도 부천시 원종동 132-14,37.52751889,126.8038224,8930
경기도 연천군 군남면 남계리 273-25,38.02017302,127.0289838,23653
경기도 용인시 수지구 성복동 688-2 성복고등학교 앞,37.323382,127.060125,25544
경기도 남양주시 일패동 435-2,37.61675796,127.1829273,6272
경기도 수원시 권선구 세류동 1150-19,37.24826682,127.0173878,11595
경기도 성남시 분당구 서현2동 309번지 미래어린이공원(분당37호),37.3710712,127.1360062,9592
경기도 평택시 서정동 159-8,37.06496108,127.0630849,31960
경기도 광명시 소하동 1054-31 황룡사입구,37.42738122,126.8808989,2141
경기도 안성시 미양면 양변리 484(4산업단지내 공원),36.95308716,127.2496832,18217
경기도 시흥시 정왕본동 1212-16,37.345671,126.7470259,15268
경기도 의정부시 용현동 30-13,37.73667877,127.0867236,27722
경기도 화성시 남양읍 활초리 286-1,37.17908246,126.8337225,34818
